epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,6716.55,1.46228,1.09453,1.5679,0.70245,0.68041,0.71565,0.41163,1.54727,1.22027,1.82572,0.00163172,0.00163172,0.00163172
188,6756.63,1.37715,1.06543,1.52032,0.70245,0.68041,0.71565,0.41163,1.54727,1.22027,1.82572,0.00162974,0.00162974,0.00162974
189,6798.62,1.46745,1.09958,1.57054,0.63187,0.74321,0.6618,0.35728,1.62544,1.31968,1.88133,0.00162776,0.00162776,0.00162776
190,6844.63,1.43268,1.05568,1.57099,0.55324,0.63918,0.59498,0.35469,1.52067,1.38219,1.7604,0.00162578,0.00162578,0.00162578
191,6880.91,1.39591,4.31484,1.43047,0.55324,0.63918,0.59498,0.35469,1.52067,1.38219,1.7604,0.0016238,0.0016238,0.0016238
192,6921.11,1.54471,1.2785,1.55358,0.59771,0.62802,0.56972,0.33332,1.60949,1.43996,1.80942,0.00162182,0.00162182,0.00162182
193,6968.53,1.58064,1.28787,1.67249,0.65246,0.67742,0.68493,0.40453,1.5795,1.24022,1.79738,0.00161984,0.00161984,0.00161984
194,7010.07,1.48466,1.13827,1.50547,0.74962,0.73196,0.75568,0.43271,1.57279,1.15972,1.8217,0.00161786,0.00161786,0.00161786
195,7049.14,1.58954,1.20348,1.69076,0.74962,0.73196,0.75568,0.43271,1.57279,1.15972,1.8217,0.00161588,0.00161588,0.00161588
196,7085.31,1.44105,1.11863,1.56779,0.80687,0.69072,0.76541,0.44736,1.47824,1.14556,1.76947,0.0016139,0.0016139,0.0016139
197,7127.9,1.36948,1.16697,1.56304,0.73163,0.64645,0.75586,0.38605,1.62562,1.13593,1.87882,0.00161192,0.00161192,0.00161192
198,7170.1,1.4314,1.15366,1.49545,0.73163,0.64645,0.75586,0.38605,1.62562,1.13593,1.87882,0.00160994,0.00160994,0.00160994
199,7209.86,1.44496,1.20601,1.55094,0.61725,0.73196,0.72767,0.40342,1.58908,1.13345,1.8614,0.00160796,0.00160796,0.00160796
200,7245.47,1.35738,1.2215,1.58447,0.70889,0.70103,0.73928,0.40883,1.66508,1.15549,1.93096,0.00160598,0.00160598,0.00160598
201,7288.23,1.55402,1.27243,1.6768,0.70889,0.70103,0.73928,0.40883,1.66508,1.15549,1.93096,0.001604,0.001604,0.001604
202,7332.6,1.447,1.13221,1.63601,0.71655,0.71134,0.74676,0.43705,1.5316,1.12911,1.82483,0.00160202,0.00160202,0.00160202
203,7373.07,1.42685,1.16816,1.63946,0.65511,0.74412,0.71875,0.42266,1.525,1.1442,1.79187,0.00160004,0.00160004,0.00160004
204,7414.23,1.43967,1.05391,1.49479,0.65511,0.74412,0.71875,0.42266,1.525,1.1442,1.79187,0.00159806,0.00159806,0.00159806
205,7451.44,1.42487,1.08301,1.54047,0.64494,0.70103,0.70621,0.39592,1.59338,1.16077,1.81039,0.00159608,0.00159608,0.00159608
206,7488.44,1.35119,1.06034,1.52954,0.69526,0.74227,0.70771,0.40214,1.55114,1.21788,1.78022,0.0015941,0.0015941,0.0015941
207,7528.97,1.39126,1.11605,1.539,0.69526,0.74227,0.70771,0.40214,1.55114,1.21788,1.78022,0.00159212,0.00159212,0.00159212
208,7569.62,1.3813,1.11309,1.572,0.69882,0.76548,0.70922,0.40232,1.55455,1.20319,1.81165,0.00159014,0.00159014,0.00159014
209,7610.87,1.37554,1.0398,1.5808,0.69085,0.69072,0.7252,0.40786,1.57984,1.17713,1.83291,0.00158816,0.00158816,0.00158816
210,7648.63,1.31502,0.97021,1.48096,0.71477,0.70103,0.73527,0.42986,1.52847,1.18066,1.76535,0.00158618,0.00158618,0.00158618
211,7684.32,1.42773,1.15744,1.58242,0.71477,0.70103,0.73527,0.42986,1.52847,1.18066,1.76535,0.0015842,0.0015842,0.0015842
212,7725.37,1.41942,1.02936,1.49948,0.64816,0.77869,0.74641,0.44819,1.48766,1.16162,1.75678,0.00158222,0.00158222,0.00158222
213,7762.12,1.42861,1.0717,1.60063,0.69508,0.76289,0.73764,0.42961,1.54591,1.18742,1.82389,0.00158024,0.00158024,0.00158024
214,7800.03,1.35281,0.96701,1.42949,0.69508,0.76289,0.73764,0.42961,1.54591,1.18742,1.82389,0.00157826,0.00157826,0.00157826
215,7839.23,1.38971,1.07466,1.57407,0.68774,0.75258,0.71763,0.43923,1.47141,1.25848,1.77523,0.00157628,0.00157628,0.00157628
216,7874.62,1.45081,1.09006,1.63291,0.66038,0.76289,0.72214,0.39826,1.64222,1.30157,1.86717,0.0015743,0.0015743,0.0015743
217,7912.24,1.43532,1.05879,1.57492,0.66038,0.76289,0.72214,0.39826,1.64222,1.30157,1.86717,0.00157232,0.00157232,0.00157232
218,7950.96,1.46106,1.0255,1.46691,0.71223,0.70103,0.74408,0.43204,1.52578,1.21688,1.81491,0.00157034,0.00157034,0.00157034
219,7985.4,1.42386,1.0687,1.62885,0.66045,0.80209,0.76672,0.42113,1.60889,1.13965,1.86742,0.00156836,0.00156836,0.00156836
220,8018.18,1.4927,1.07278,1.67384,0.66045,0.80209,0.76672,0.42113,1.60889,1.13965,1.86742,0.00156638,0.00156638,0.00156638
221,8052.25,1.52661,1.82322,1.62319,0.65791,0.74227,0.76043,0.43354,1.59588,1.11264,1.81849,0.0015644,0.0015644,0.0015644
222,8089.14,1.39338,1.00006,1.53324,0.68585,0.74227,0.74856,0.43004,1.60891,1.1486,1.81863,0.00156242,0.00156242,0.00156242
223,8126.57,1.45,1.05636,1.54337,0.68585,0.74227,0.74856,0.43004,1.60891,1.1486,1.81863,0.00156044,0.00156044,0.00156044
224,8162.9,1.40963,1.10447,1.46028,0.67815,0.71686,0.75417,0.42331,1.63149,1.14925,1.86689,0.00155846,0.00155846,0.00155846
225,8198.3,1.38614,1.03151,1.51066,0.67975,0.74402,0.78126,0.43846,1.52883,1.09109,1.79633,0.00155648,0.00155648,0.00155648
226,8232.78,1.43663,1.10051,1.65168,0.68506,0.74002,0.76856,0.42048,1.5124,1.1387,1.80303,0.0015545,0.0015545,0.0015545
227,8268.98,1.32517,1.2257,1.44422,0.68506,0.74002,0.76856,0.42048,1.5124,1.1387,1.80303,0.00155252,0.00155252,0.00155252
228,8307.72,1.26631,1.02705,1.48454,0.63623,0.73196,0.71713,0.42189,1.42096,1.21671,1.69359,0.00155054,0.00155054,0.00155054
229,8345.57,1.3123,1.05461,1.48474,0.70353,0.69072,0.70489,0.42601,1.3987,1.17841,1.66788,0.00154856,0.00154856,0.00154856
230,8381.84,1.31799,1.01704,1.46645,0.70353,0.69072,0.70489,0.42601,1.3987,1.17841,1.66788,0.00154658,0.00154658,0.00154658
231,8418.54,1.30579,0.98744,1.43838,0.673,0.74227,0.71769,0.41731,1.49955,1.12316,1.75161,0.0015446,0.0015446,0.0015446
232,8454.64,1.38607,1.12541,1.58645,0.68994,0.78351,0.768,0.43994,1.52651,1.10518,1.78705,0.00154262,0.00154262,0.00154262
233,8492.14,1.29996,1.01827,1.46767,0.68994,0.78351,0.768,0.43994,1.52651,1.10518,1.78705,0.00154064,0.00154064,0.00154064
234,8525.64,1.24148,1.00448,1.4559,0.73414,0.69072,0.76956,0.45994,1.5215,1.1426,1.78994,0.00153866,0.00153866,0.00153866
235,8566.42,1.29575,1.04178,1.4436,0.65725,0.73196,0.76537,0.43672,1.59245,1.14733,1.84357,0.00153668,0.00153668,0.00153668
236,8603.64,1.25215,1.00655,1.44481,0.65725,0.73196,0.76537,0.43672,1.59245,1.14733,1.84357,0.0015347,0.0015347,0.0015347
237,8640.18,1.33126,1.00149,1.39411,0.71455,0.73196,0.74575,0.45183,1.46694,1.13673,1.74191,0.00153272,0.00153272,0.00153272
238,8674.86,1.36276,1.02161,1.47545,0.68042,0.75258,0.7074,0.43412,1.43499,1.24222,1.75167,0.00153074,0.00153074,0.00153074
239,8711.15,1.22319,0.89518,1.45015,0.68042,0.75258,0.7074,0.43412,1.43499,1.24222,1.75167,0.00152876,0.00152876,0.00152876
240,8749.73,1.35162,0.93811,1.38062,0.64521,0.78744,0.70297,0.42208,1.39898,1.317,1.7036,0.00152678,0.00152678,0.00152678
241,8790.17,1.20587,0.9997,1.38211,0.68983,0.7337,0.72229,0.43405,1.39518,1.14932,1.6706,0.0015248,0.0015248,0.0015248
242,8832.48,1.32304,0.96864,1.41225,0.72992,0.74227,0.75676,0.45715,1.44787,1.03199,1.73208,0.00152282,0.00152282,0.00152282
243,8863.14,1.23054,0.95519,1.37502,0.72992,0.74227,0.75676,0.45715,1.44787,1.03199,1.73208,0.00152084,0.00152084,0.00152084
244,8903.29,1.21889,0.94248,1.37699,0.68277,0.75258,0.75938,0.45751,1.5214,1.03293,1.82512,0.00151886,0.00151886,0.00151886
245,8947.12,1.25947,0.95946,1.36634,0.70575,0.74179,0.76975,0.47337,1.47214,1.02843,1.76679,0.00151688,0.00151688,0.00151688
246,8984.15,1.16967,0.84919,1.41166,0.70575,0.74179,0.76975,0.47337,1.47214,1.02843,1.76679,0.0015149,0.0015149,0.0015149
247,9026.73,1.19995,0.94773,1.41689,0.73274,0.73196,0.76474,0.46789,1.42649,1.04543,1.69636,0.00151292,0.00151292,0.00151292
248,9070.86,1.24543,0.93216,1.46651,0.6669,0.7732,0.76531,0.46101,1.41738,1.1213,1.70877,0.00151094,0.00151094,0.00151094
249,9109.23,1.24339,0.86956,1.35896,0.6669,0.7732,0.76531,0.46101,1.41738,1.1213,1.70877,0.00150896,0.00150896,0.00150896
250,9147.12,1.25723,1.03975,1.47573,0.75606,0.74227,0.75753,0.44216,1.49011,1.11851,1.7331,0.00150698,0.00150698,0.00150698
251,9182.18,1.25951,0.95131,1.41595,0.71884,0.73805,0.71519,0.42971,1.46363,1.21832,1.69733,0.001505,0.001505,0.001505
252,9217.71,1.27141,0.97991,1.47676,0.71884,0.73805,0.71519,0.42971,1.46363,1.21832,1.69733,0.00150302,0.00150302,0.00150302
253,9258.24,1.32558,0.97859,1.46015,0.75765,0.70103,0.71677,0.38364,1.55058,1.28728,1.77936,0.00150104,0.00150104,0.00150104
254,9296.47,1.31266,0.98636,1.47267,0.66867,0.73196,0.70813,0.36142,1.55187,1.21185,1.79347,0.00149906,0.00149906,0.00149906
255,9332.05,1.3714,0.98598,1.41206,0.66867,0.73196,0.70813,0.36142,1.55187,1.21185,1.79347,0.00149708,0.00149708,0.00149708
256,9370.07,1.31598,1.07791,1.53361,0.66909,0.72165,0.73052,0.43246,1.4263,1.06414,1.70714,0.0014951,0.0014951,0.0014951
257,9408.05,1.27236,1.00377,1.54815,0.67917,0.78566,0.74135,0.43975,1.52557,1.03944,1.76985,0.00149312,0.00149312,0.00149312
258,9442.63,1.35606,0.99478,1.56127,0.71483,0.74946,0.73005,0.4265,1.55928,1.07561,1.83444,0.00149114,0.00149114,0.00149114
259,9477.22,1.28387,0.98547,1.37258,0.71483,0.74946,0.73005,0.4265,1.55928,1.07561,1.83444,0.00148916,0.00148916,0.00148916
260,9512.05,1.2876,1.01888,1.56251,0.73653,0.75258,0.72366,0.40981,1.48317,1.06491,1.7558,0.00148718,0.00148718,0.00148718
261,9547.27,1.27884,0.8949,1.40797,0.78898,0.76289,0.73614,0.42302,1.42413,1.10685,1.71529,0.0014852,0.0014852,0.0014852
262,9581.09,1.23763,0.89003,1.42202,0.78898,0.76289,0.73614,0.42302,1.42413,1.10685,1.71529,0.00148322,0.00148322,0.00148322
263,9614.81,1.24608,0.92787,1.44119,0.77667,0.75289,0.73884,0.4195,1.47356,1.17605,1.75407,0.00148124,0.00148124,0.00148124
264,9650.32,1.25595,0.87888,1.35757,0.76817,0.74227,0.76332,0.45241,1.42124,1.08928,1.70422,0.00147926,0.00147926,0.00147926
265,9690.51,1.21423,0.91015,1.35807,0.76817,0.74227,0.76332,0.45241,1.42124,1.08928,1.70422,0.00147728,0.00147728,0.00147728
266,9729.44,1.20884,0.86504,1.36274,0.74667,0.7732,0.78318,0.46244,1.4313,1.009,1.70075,0.0014753,0.0014753,0.0014753
267,9762.54,1.17947,0.86944,1.33859,0.78293,0.6693,0.77788,0.45456,1.47735,1.02432,1.73041,0.00147332,0.00147332,0.00147332
268,9795.56,1.19544,0.91818,1.33757,0.78293,0.6693,0.77788,0.45456,1.47735,1.02432,1.73041,0.00147134,0.00147134,0.00147134
269,9832.25,1.12661,0.90936,1.34321,0.81494,0.63563,0.76032,0.43914,1.4538,1.06316,1.73491,0.00146936,0.00146936,0.00146936
270,9865.24,1.16507,0.93027,1.40013,0.80051,0.64948,0.75136,0.4383,1.46209,1.12592,1.74616,0.00146738,0.00146738,0.00146738
271,9900.49,1.2087,0.92564,1.36138,0.80051,0.64948,0.75136,0.4383,1.46209,1.12592,1.74616,0.0014654,0.0014654,0.0014654
272,9933.85,1.17629,0.93188,1.42077,0.70251,0.70103,0.76399,0.45249,1.48003,1.0298,1.75375,0.00146342,0.00146342,0.00146342
273,9968.86,1.14214,0.87469,1.35787,0.756,0.6708,0.74996,0.45078,1.48085,1.04641,1.73448,0.00146144,0.00146144,0.00146144
274,10002.5,1.24275,0.97114,1.47934,0.69194,0.80412,0.74745,0.43864,1.46061,1.11216,1.73477,0.00145946,0.00145946,0.00145946
275,10036.3,1.20428,0.9395,1.38881,0.69194,0.80412,0.74745,0.43864,1.46061,1.11216,1.73477,0.00145748,0.00145748,0.00145748
276,10074.5,1.19857,0.87125,1.38497,0.68427,0.7732,0.73506,0.43886,1.40774,1.138,1.71637,0.0014555,0.0014555,0.0014555
277,10112.4,1.12077,0.85314,1.38328,0.75418,0.69585,0.73858,0.44503,1.39173,1.14291,1.7199,0.00145352,0.00145352,0.00145352
278,10147.6,1.14304,0.8568,1.40905,0.75418,0.69585,0.73858,0.44503,1.39173,1.14291,1.7199,0.00145154,0.00145154,0.00145154
279,10183.5,1.09207,0.86931,1.38399,0.71716,0.73196,0.72132,0.43779,1.42124,1.03557,1.72505,0.00144956,0.00144956,0.00144956
280,10216.5,1.04634,0.87704,1.30448,0.81568,0.63873,0.72015,0.43979,1.4239,1.03646,1.73089,0.00144758,0.00144758,0.00144758
281,10253.2,1.09102,0.84997,1.32068,0.81568,0.63873,0.72015,0.43979,1.4239,1.03646,1.73089,0.0014456,0.0014456,0.0014456
282,10291,1.14831,0.82693,1.27133,0.72649,0.72165,0.77891,0.46446,1.43899,1.0366,1.75092,0.00144362,0.00144362,0.00144362
283,10325,1.13314,0.82007,1.34655,0.70218,0.73196,0.77472,0.46641,1.43137,1.07985,1.77033,0.00144164,0.00144164,0.00144164
284,10362.4,1.21692,0.9366,1.35688,0.70218,0.73196,0.77472,0.46641,1.43137,1.07985,1.77033,0.00143966,0.00143966,0.00143966
285,10396.1,1.12066,0.92473,1.41777,0.68991,0.73196,0.74422,0.42758,1.45615,1.11782,1.74357,0.00143768,0.00143768,0.00143768
286,10430.1,1.10582,0.81653,1.36881,0.70041,0.71134,0.73666,0.43938,1.42292,1.12401,1.70475,0.0014357,0.0014357,0.0014357
287,10467.3,1.13319,0.81039,1.37799,0.70041,0.71134,0.73666,0.43938,1.42292,1.12401,1.70475,0.00143372,0.00143372,0.00143372
288,10504.4,1.1389,0.83526,1.39194,0.72685,0.74072,0.74703,0.45373,1.45797,1.09251,1.77467,0.00143174,0.00143174,0.00143174
289,10542.5,1.09077,0.96095,1.32114,0.72995,0.76289,0.76209,0.46223,1.43394,1.09832,1.76669,0.00142976,0.00142976,0.00142976
290,10576.8,1.09337,0.81892,1.25861,0.75004,0.74243,0.72528,0.42314,1.4639,1.13195,1.77785,0.00142778,0.00142778,0.00142778
291,10609.3,1.11497,0.8219,1.33395,0.75004,0.74243,0.72528,0.42314,1.4639,1.13195,1.77785,0.0014258,0.0014258,0.0014258
292,10646.3,1.0804,0.7878,1.2913,0.7559,0.70103,0.70645,0.42285,1.42381,1.15667,1.73143,0.00142382,0.00142382,0.00142382
293,10686.7,1.11105,0.8453,1.26303,0.75426,0.69617,0.73068,0.42988,1.44389,1.09083,1.72475,0.00142184,0.00142184,0.00142184
294,10718.5,1.16419,0.86257,1.3383,0.75426,0.69617,0.73068,0.42988,1.44389,1.09083,1.72475,0.00141986,0.00141986,0.00141986
295,10752.1,1.1015,0.76545,1.29573,0.79946,0.71134,0.76198,0.47951,1.37724,1.01102,1.678,0.00141788,0.00141788,0.00141788
296,10787.6,1.09833,0.82429,1.37087,0.82231,0.71568,0.77714,0.48831,1.34592,0.99163,1.6774,0.0014159,0.0014159,0.0014159
297,10821,1.05396,0.89116,1.28491,0.82231,0.71568,0.77714,0.48831,1.34592,0.99163,1.6774,0.00141392,0.00141392,0.00141392
298,10855.7,1.11439,0.79651,1.39609,0.78501,0.67759,0.75791,0.45548,1.43557,1.04487,1.76101,0.00141194,0.00141194,0.00141194
299,10892.7,1.14935,0.85791,1.38079,0.77457,0.68041,0.75567,0.4684,1.38005,1.01356,1.72065,0.00140996,0.00140996,0.00140996
300,10927.9,1.03839,0.80953,1.32413,0.77457,0.68041,0.75567,0.4684,1.38005,1.01356,1.72065,0.00140798,0.00140798,0.00140798
301,10960.1,1.05384,0.79913,1.26599,0.74194,0.73196,0.76587,0.48013,1.42131,1.02436,1.7226,0.001406,0.001406,0.001406
302,10997.8,1.06984,0.82362,1.29161,0.75508,0.73196,0.77053,0.48173,1.42344,1.04589,1.70252,0.00140402,0.00140402,0.00140402
303,11030.4,1.10368,0.87536,1.29291,0.75508,0.73196,0.77053,0.48173,1.42344,1.04589,1.70252,0.00140204,0.00140204,0.00140204
304,11061.3,1.07372,0.82532,1.34138,0.70485,0.71401,0.72728,0.44039,1.40707,1.15048,1.7322,0.00140006,0.00140006,0.00140006
305,11096.7,1.06962,0.77725,1.27205,0.68378,0.68041,0.69087,0.41427,1.45506,1.27542,1.75375,0.00139808,0.00139808,0.00139808
306,11131.2,1.12766,0.78643,1.3299,0.74789,0.70342,0.7225,0.43499,1.42471,1.07592,1.71507,0.0013961,0.0013961,0.0013961
307,11165.3,1.10307,0.82228,1.36364,0.74789,0.70342,0.7225,0.43499,1.42471,1.07592,1.71507,0.00139412,0.00139412,0.00139412
308,11198.7,1.09379,0.79563,1.31243,0.73939,0.7605,0.74421,0.46438,1.3714,1.04017,1.69157,0.00139214,0.00139214,0.00139214
309,11242.5,1.11381,0.84042,1.30484,0.75511,0.7732,0.74323,0.45961,1.37888,1.01074,1.70808,0.00139016,0.00139016,0.00139016
310,11277.7,1.02582,0.761,1.25647,0.75511,0.7732,0.74323,0.45961,1.37888,1.01074,1.70808,0.00138818,0.00138818,0.00138818
311,11318.9,1.07575,0.77829,1.26943,0.71285,0.74227,0.71006,0.44736,1.34623,1.12933,1.67671,0.0013862,0.0013862,0.0013862
312,11353.1,1.09914,0.88929,1.32563,0.7227,0.72547,0.73141,0.45751,1.34926,1.11261,1.67879,0.00138422,0.00138422,0.00138422
313,11387.1,1.05267,0.79594,1.32581,0.7227,0.72547,0.73141,0.45751,1.34926,1.11261,1.67879,0.00138224,0.00138224,0.00138224
314,11417.5,1.0791,0.91293,1.35571,0.79068,0.73993,0.78062,0.48995,1.34034,1.01665,1.67044,0.00138026,0.00138026,0.00138026
315,11456.3,1.0148,0.8205,1.27131,0.7749,0.74532,0.78244,0.48075,1.35435,1.00985,1.69909,0.00137828,0.00137828,0.00137828
316,11489.1,1.11537,0.84718,1.36392,0.7749,0.74532,0.78244,0.48075,1.35435,1.00985,1.69909,0.0013763,0.0013763,0.0013763
317,11524,1.05161,0.81045,1.27818,0.7068,0.77042,0.78098,0.47147,1.37696,1.02845,1.71943,0.00137432,0.00137432,0.00137432
318,11559.9,1.02385,0.81042,1.27071,0.79843,0.6534,0.76478,0.46231,1.37072,1.07185,1.70305,0.00137234,0.00137234,0.00137234
319,11594.7,1.00952,0.74401,1.22808,0.79843,0.6534,0.76478,0.46231,1.37072,1.07185,1.70305,0.00137036,0.00137036,0.00137036
320,11624.6,1.09164,0.73906,1.24127,0.72903,0.72116,0.75534,0.43899,1.46807,1.10346,1.79487,0.00136838,0.00136838,0.00136838
321,11656.2,1.14876,0.79825,1.31489,0.70795,0.73196,0.74359,0.45593,1.37312,1.0454,1.70988,0.0013664,0.0013664,0.0013664
322,11693,0.99172,0.74925,1.25902,0.72786,0.66177,0.7064,0.44799,1.32632,1.01024,1.66036,0.00136442,0.00136442,0.00136442
323,11726.5,1.0382,0.74721,1.25713,0.72786,0.66177,0.7064,0.44799,1.32632,1.01024,1.66036,0.00136244,0.00136244,0.00136244
324,11760,0.97391,0.74593,1.25184,0.72671,0.71278,0.72609,0.46224,1.31173,1.00933,1.67081,0.00136046,0.00136046,0.00136046
325,11795,1.04921,0.73993,1.33192,0.70139,0.72648,0.74171,0.471,1.33601,1.01114,1.6744,0.00135848,0.00135848,0.00135848
326,11823.9,1.00987,0.73788,1.26338,0.70139,0.72648,0.74171,0.471,1.33601,1.01114,1.6744,0.0013565,0.0013565,0.0013565
327,11856.7,0.98893,0.78917,1.30106,0.75531,0.71134,0.71072,0.43358,1.36051,1.10777,1.66577,0.00135452,0.00135452,0.00135452
328,11893.2,1.04583,0.77706,1.26351,0.74287,0.69072,0.65181,0.41228,1.36069,1.12244,1.67166,0.00135254,0.00135254,0.00135254
329,11925.4,0.98057,0.78276,1.20263,0.74287,0.69072,0.65181,0.41228,1.36069,1.12244,1.67166,0.00135056,0.00135056,0.00135056
330,11960.6,1.03361,0.76073,1.27502,0.65337,0.71134,0.66719,0.42332,1.37435,1.13151,1.69086,0.00134858,0.00134858,0.00134858
331,11993.3,1.07635,0.82761,1.31158,0.63858,0.80148,0.72433,0.45914,1.29944,1.05083,1.66905,0.0013466,0.0013466,0.0013466
332,12029.3,0.98297,0.69392,1.21942,0.63858,0.80148,0.72433,0.45914,1.29944,1.05083,1.66905,0.00134462,0.00134462,0.00134462
333,12063.7,1.0696,0.86492,1.3091,0.67055,0.78351,0.75112,0.47379,1.32628,1.06369,1.68155,0.00134264,0.00134264,0.00134264
334,12100.1,0.99452,0.70663,1.21885,0.66761,0.74544,0.75205,0.47056,1.35588,1.04291,1.66453,0.00134066,0.00134066,0.00134066
335,12136.9,1.01483,0.77384,1.21731,0.66761,0.74544,0.75205,0.47056,1.35588,1.04291,1.66453,0.00133868,0.00133868,0.00133868
336,12171.8,0.95854,0.70324,1.22925,0.73605,0.65979,0.73903,0.45235,1.35307,1.03534,1.63938,0.0013367,0.0013367,0.0013367
337,12208.1,1.01472,0.74939,1.28243,0.78155,0.66395,0.73569,0.45406,1.3018,1.05069,1.62335,0.00133472,0.00133472,0.00133472
338,12240.8,1.04766,0.69799,1.2376,0.62616,0.76289,0.72924,0.4598,1.33764,1.04491,1.65731,0.00133274,0.00133274,0.00133274
339,12275.7,1.11149,0.75124,1.24846,0.62616,0.76289,0.72924,0.4598,1.33764,1.04491,1.65731,0.00133076,0.00133076,0.00133076
340,12307.6,1.15221,0.86717,1.37197,0.74789,0.68041,0.7437,0.45101,1.39928,1.07794,1.69953,0.00132878,0.00132878,0.00132878
341,12345.5,1.06015,0.77454,1.28403,0.7328,0.75258,0.78181,0.46002,1.46113,1.05068,1.7796,0.0013268,0.0013268,0.0013268
342,12381,0.95069,0.81469,1.22214,0.7328,0.75258,0.78181,0.46002,1.46113,1.05068,1.7796,0.00132482,0.00132482,0.00132482
343,12418.4,0.9984,0.78172,1.26555,0.78775,0.75258,0.79037,0.48733,1.39236,1.04293,1.71187,0.00132284,0.00132284,0.00132284
344,12456.3,0.96372,0.69149,1.21116,0.73932,0.81869,0.7932,0.51468,1.3157,0.95414,1.6464,0.00132086,0.00132086,0.00132086
345,12490.1,0.93638,0.70289,1.23109,0.73932,0.81869,0.7932,0.51468,1.3157,0.95414,1.6464,0.00131888,0.00131888,0.00131888
346,12526,0.94587,0.78708,1.27945,0.75529,0.75258,0.79033,0.50012,1.32662,0.96265,1.65227,0.0013169,0.0013169,0.0013169
347,12560.6,0.97236,0.73626,1.22531,0.75409,0.72714,0.76097,0.4793,1.29667,0.97062,1.6349,0.00131492,0.00131492,0.00131492
348,12597.2,0.97637,0.69245,1.22702,0.75409,0.72714,0.76097,0.4793,1.29667,0.97062,1.6349,0.00131294,0.00131294,0.00131294
349,12632.4,0.95697,0.70373,1.21506,0.731,0.75258,0.76522,0.47486,1.33008,1.0217,1.64988,0.00131096,0.00131096,0.00131096
350,12664.4,0.96565,0.66726,1.16213,0.73265,0.69072,0.76418,0.47479,1.29352,1.0474,1.61297,0.00130898,0.00130898,0.00130898
351,12700.3,0.90117,0.61959,1.16183,0.73265,0.69072,0.76418,0.47479,1.29352,1.0474,1.61297,0.001307,0.001307,0.001307
352,12736.2,0.99274,0.69779,1.21866,0.67447,0.69072,0.74934,0.47309,1.29521,1.05649,1.63475,0.00130502,0.00130502,0.00130502
353,12774.2,0.94373,0.73032,1.25707,0.68888,0.70767,0.73817,0.45861,1.31349,1.07167,1.62849,0.00130304,0.00130304,0.00130304
354,12807.9,0.94656,0.71704,1.1718,0.69595,0.69072,0.74873,0.46806,1.29607,1.11506,1.61213,0.00130106,0.00130106,0.00130106
355,12842.3,0.89607,0.64094,1.18296,0.69595,0.69072,0.74873,0.46806,1.29607,1.11506,1.61213,0.00129908,0.00129908,0.00129908
356,12881.4,0.96061,0.66486,1.20034,0.71373,0.71971,0.75029,0.46975,1.32058,1.08181,1.67556,0.0012971,0.0012971,0.0012971
357,12920.3,0.96193,0.6744,1.17334,0.68741,0.71134,0.74916,0.47738,1.29831,1.08842,1.66972,0.00129512,0.00129512,0.00129512
358,12954.7,0.98162,0.68187,1.21733,0.68741,0.71134,0.74916,0.47738,1.29831,1.08842,1.66972,0.00129314,0.00129314,0.00129314
359,12990,0.97015,0.67705,1.1989,0.73281,0.67862,0.73921,0.47937,1.28923,1.13189,1.62783,0.00129116,0.00129116,0.00129116
360,13027.8,0.90878,0.64166,1.18621,0.70347,0.70928,0.75283,0.48187,1.29855,1.05402,1.65366,0.00128918,0.00128918,0.00128918
361,13068.7,1.01864,0.68667,1.22711,0.70347,0.70928,0.75283,0.48187,1.29855,1.05402,1.65366,0.0012872,0.0012872,0.0012872
362,13108.5,1.02319,0.71091,1.22372,0.71896,0.69072,0.73789,0.46989,1.306,1.11584,1.70295,0.00128522,0.00128522,0.00128522
363,13147.6,0.9262,0.68046,1.19203,0.71539,0.6701,0.718,0.44065,1.3889,1.17372,1.76006,0.00128324,0.00128324,0.00128324
364,13185.8,0.92238,0.62187,1.18802,0.71539,0.6701,0.718,0.44065,1.3889,1.17372,1.76006,0.00128126,0.00128126,0.00128126
365,13225,0.91554,0.63472,1.17819,0.71611,0.74227,0.71605,0.44193,1.3501,1.07173,1.69897,0.00127928,0.00127928,0.00127928
366,13262.2,0.93297,0.65153,1.21543,0.70148,0.76289,0.74605,0.46791,1.30579,1.00811,1.66898,0.0012773,0.0012773,0.0012773
367,13297.2,0.94197,0.65329,1.17949,0.70148,0.76289,0.74605,0.46791,1.30579,1.00811,1.66898,0.00127532,0.00127532,0.00127532
368,13335,1.00744,0.68666,1.16915,0.70791,0.75258,0.71843,0.48196,1.28827,1.06433,1.62599,0.00127334,0.00127334,0.00127334
369,13368.1,0.92422,0.64394,1.22132,0.67313,0.71134,0.68445,0.45374,1.29161,1.14265,1.61713,0.00127136,0.00127136,0.00127136
370,13408.9,0.87908,0.6694,1.18384,0.72117,0.71134,0.70886,0.43872,1.37261,1.09393,1.69462,0.00126938,0.00126938,0.00126938
371,13444.3,0.95557,0.67161,1.19216,0.72117,0.71134,0.70886,0.43872,1.37261,1.09393,1.69462,0.0012674,0.0012674,0.0012674
