epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
190,834.368,1.70318,1.31895,1.71059,0.64405,0.72752,0.70443,0.36548,1.72231,1.28917,1.80485,0.0007526,0.0007526,0.0007526
191,838.623,1.58816,2.3035,1.54009,0.64405,0.72752,0.70443,0.36548,1.72231,1.28917,1.80485,0.000746,0.000746,0.000746
192,842.935,1.76017,1.45597,1.66807,0.67063,0.69072,0.70883,0.3691,1.70564,1.32477,1.79729,0.0007394,0.0007394,0.0007394
193,847.464,1.76057,1.48057,1.74317,0.67951,0.65979,0.68822,0.37079,1.65025,1.33577,1.77066,0.0007328,0.0007328,0.0007328
194,851.829,1.75346,1.41252,1.64938,0.64567,0.67633,0.68884,0.38699,1.61267,1.30623,1.75263,0.0007262,0.0007262,0.0007262
195,856.144,1.74643,1.43749,1.71527,0.64567,0.67633,0.68884,0.38699,1.61267,1.30623,1.75263,0.0007196,0.0007196,0.0007196
196,860.492,1.72688,1.36574,1.71608,0.69405,0.75258,0.72168,0.39828,1.56641,1.26825,1.72894,0.000713,0.000713,0.000713
197,864.934,1.65575,1.34989,1.68311,0.68771,0.74922,0.72424,0.38359,1.62623,1.31783,1.76207,0.0007064,0.0007064,0.0007064
198,869.33,1.738,1.39429,1.6374,0.68771,0.74922,0.72424,0.38359,1.62623,1.31783,1.76207,0.0006998,0.0006998,0.0006998
199,873.808,1.72944,1.52634,1.68384,0.65041,0.76724,0.71849,0.36109,1.7034,1.40204,1.81225,0.0006932,0.0006932,0.0006932
200,878.242,1.63525,1.52138,1.69305,0.67044,0.75258,0.71888,0.366,1.6853,1.39387,1.7947,0.0006866,0.0006866,0.0006866
201,882.691,1.7645,1.52129,1.75829,0.67044,0.75258,0.71888,0.366,1.6853,1.39387,1.7947,0.00068,0.00068,0.00068
202,886.96,1.65296,1.40212,1.69551,0.66798,0.75258,0.70794,0.3812,1.63599,1.34303,1.74973,0.0006734,0.0006734,0.0006734
203,891.262,1.66844,1.43134,1.71472,0.63897,0.74811,0.71996,0.39536,1.62785,1.31402,1.75981,0.0006668,0.0006668,0.0006668
204,895.645,1.71017,1.3506,1.61673,0.63897,0.74811,0.71996,0.39536,1.62785,1.31402,1.75981,0.0006602,0.0006602,0.0006602
205,900.014,1.71683,1.36047,1.68036,0.6094,0.72165,0.70899,0.38051,1.67842,1.30622,1.79516,0.0006536,0.0006536,0.0006536
206,904.519,1.63174,1.33369,1.6526,0.63064,0.70103,0.6985,0.37684,1.66462,1.28539,1.7723,0.000647,0.000647,0.000647
207,908.72,1.66413,1.35515,1.66486,0.63064,0.70103,0.6985,0.37684,1.66462,1.28539,1.7723,0.0006404,0.0006404,0.0006404
208,913.034,1.62072,1.32076,1.65478,0.71006,0.71134,0.69727,0.38266,1.64286,1.29175,1.74741,0.0006338,0.0006338,0.0006338
209,917.51,1.65317,1.30701,1.68776,0.69639,0.69072,0.69275,0.36945,1.67843,1.32328,1.77287,0.0006272,0.0006272,0.0006272
210,922.008,1.59779,1.23271,1.61735,0.68431,0.69276,0.68126,0.3618,1.66747,1.37273,1.77284,0.0006206,0.0006206,0.0006206
211,926.348,1.57575,1.3759,1.65355,0.68431,0.69276,0.68126,0.3618,1.66747,1.37273,1.77284,0.000614,0.000614,0.000614
212,930.762,1.72579,1.31333,1.66371,0.66279,0.72165,0.69034,0.3757,1.60716,1.37661,1.74053,0.0006074,0.0006074,0.0006074
213,935.257,1.65255,1.37443,1.71289,0.6904,0.75258,0.71724,0.39926,1.55326,1.31848,1.71305,0.0006008,0.0006008,0.0006008
214,939.691,1.65902,1.27774,1.5807,0.6904,0.75258,0.71724,0.39926,1.55326,1.31848,1.71305,0.0005942,0.0005942,0.0005942
215,944.207,1.60707,1.28816,1.66159,0.6832,0.74227,0.73534,0.41527,1.55096,1.28699,1.70632,0.0005876,0.0005876,0.0005876
216,948.527,1.71948,1.42343,1.74722,0.71307,0.72165,0.74891,0.41951,1.56029,1.27818,1.70028,0.000581,0.000581,0.000581
217,953.035,1.59812,1.25868,1.65013,0.71307,0.72165,0.74891,0.41951,1.56029,1.27818,1.70028,0.0005744,0.0005744,0.0005744
218,957.311,1.67781,1.32879,1.59063,0.73335,0.68041,0.7417,0.38973,1.63395,1.28802,1.75045,0.0005678,0.0005678,0.0005678
219,961.605,1.65216,1.38411,1.72041,0.71632,0.70103,0.74281,0.39217,1.64587,1.26524,1.75026,0.0005612,0.0005612,0.0005612
220,965.944,1.56017,1.29294,1.64252,0.71632,0.70103,0.74281,0.39217,1.64587,1.26524,1.75026,0.0005546,0.0005546,0.0005546
221,970.283,1.62417,1.71704,1.6099,0.71294,0.73196,0.73667,0.38772,1.6122,1.24338,1.72643,0.000548,0.000548,0.000548
222,974.707,1.5767,1.24982,1.64051,0.68786,0.73196,0.75068,0.39708,1.57361,1.23044,1.71269,0.0005414,0.0005414,0.0005414
223,979.119,1.58002,1.28742,1.61453,0.68786,0.73196,0.75068,0.39708,1.57361,1.23044,1.71269,0.0005348,0.0005348,0.0005348
224,983.415,1.55372,1.33058,1.55551,0.7169,0.71134,0.74275,0.39807,1.57303,1.21841,1.72026,0.0005282,0.0005282,0.0005282
225,987.949,1.58849,1.22244,1.61778,0.72087,0.70103,0.73017,0.40304,1.58643,1.2268,1.72274,0.0005216,0.0005216,0.0005216
226,992.294,1.62774,1.28391,1.67356,0.65016,0.74227,0.712,0.39936,1.5965,1.24174,1.71914,0.000515,0.000515,0.000515
227,996.832,1.54086,1.39686,1.49751,0.65016,0.74227,0.712,0.39936,1.5965,1.24174,1.71914,0.0005084,0.0005084,0.0005084
228,1001.13,1.52295,1.26305,1.59725,0.64912,0.76289,0.72324,0.40399,1.59508,1.25001,1.70171,0.0005018,0.0005018,0.0005018
229,1005.75,1.5797,1.3999,1.62139,0.67827,0.7732,0.73766,0.40968,1.59278,1.238,1.70235,0.0004952,0.0004952,0.0004952
230,1010.13,1.60263,1.23528,1.61128,0.67827,0.7732,0.73766,0.40968,1.59278,1.238,1.70235,0.0004886,0.0004886,0.0004886
231,1014.51,1.59739,1.20983,1.57489,0.69748,0.76289,0.75265,0.41679,1.59572,1.25904,1.71311,0.000482,0.000482,0.000482
232,1018.77,1.70172,1.39167,1.68546,0.71571,0.7732,0.75343,0.42142,1.58763,1.27434,1.70444,0.0004754,0.0004754,0.0004754
233,1023.08,1.61457,1.30107,1.62356,0.71571,0.7732,0.75343,0.42142,1.58763,1.27434,1.70444,0.0004688,0.0004688,0.0004688
234,1027.62,1.5393,1.2452,1.61912,0.69066,0.79381,0.74823,0.42109,1.59436,1.24588,1.70335,0.0004622,0.0004622,0.0004622
235,1031.85,1.60193,1.28581,1.60278,0.69958,0.76289,0.74404,0.41921,1.59466,1.23427,1.70319,0.0004556,0.0004556,0.0004556
236,1036.15,1.5593,1.22531,1.5891,0.69958,0.76289,0.74404,0.41921,1.59466,1.23427,1.70319,0.000449,0.000449,0.000449
237,1040.44,1.71432,1.33386,1.57974,0.68192,0.70728,0.73104,0.42099,1.58229,1.23656,1.69993,0.0004424,0.0004424,0.0004424
238,1044.99,1.69981,1.30573,1.63591,0.68834,0.70103,0.72569,0.40263,1.61165,1.26617,1.71599,0.0004358,0.0004358,0.0004358
239,1049.19,1.5964,1.18198,1.63048,0.68834,0.70103,0.72569,0.40263,1.61165,1.26617,1.71599,0.0004292,0.0004292,0.0004292
240,1053.56,1.69985,1.24711,1.5801,0.7009,0.70103,0.72169,0.3863,1.66514,1.30131,1.74628,0.0004226,0.0004226,0.0004226
241,1058.02,1.46052,1.28788,1.51199,0.65909,0.75258,0.72002,0.37839,1.69743,1.28835,1.76715,0.000416,0.000416,0.000416
242,1062.33,1.69695,1.26497,1.60889,0.67349,0.74427,0.72341,0.38868,1.67494,1.27306,1.74331,0.0004094,0.0004094,0.0004094
243,1066.65,1.53704,1.21795,1.52973,0.67349,0.74427,0.72341,0.38868,1.67494,1.27306,1.74331,0.0004028,0.0004028,0.0004028
244,1071.05,1.55276,1.24267,1.57626,0.69525,0.78351,0.74292,0.40178,1.64373,1.25051,1.72335,0.0003962,0.0003962,0.0003962
245,1075.64,1.57476,1.24548,1.55028,0.71641,0.75258,0.74971,0.41847,1.61989,1.22194,1.72055,0.0003896,0.0003896,0.0003896
246,1079.94,1.5016,1.15202,1.59942,0.71641,0.75258,0.74971,0.41847,1.61989,1.22194,1.72055,0.000383,0.000383,0.000383
247,1084.39,1.56583,1.24617,1.61014,0.72115,0.71989,0.74123,0.4183,1.57354,1.2249,1.70322,0.0003764,0.0003764,0.0003764
248,1088.77,1.60809,1.29656,1.63216,0.73379,0.73887,0.74301,0.4154,1.57121,1.22869,1.69901,0.0003698,0.0003698,0.0003698
249,1093.12,1.57324,1.16628,1.53837,0.73379,0.73887,0.74301,0.4154,1.57121,1.22869,1.69901,0.0003632,0.0003632,0.0003632
250,1097.39,1.51687,1.26223,1.58037,0.73287,0.73539,0.7481,0.41462,1.54867,1.21362,1.6838,0.0003566,0.0003566,0.0003566
251,1101.64,1.58572,1.27637,1.56447,0.73229,0.76289,0.75271,0.42709,1.51732,1.2104,1.67819,0.00035,0.00035,0.00035
252,1106.03,1.59375,1.24598,1.63261,0.73229,0.76289,0.75271,0.42709,1.51732,1.2104,1.67819,0.0003434,0.0003434,0.0003434
253,1110.56,1.56501,1.2534,1.59799,0.73783,0.75258,0.75118,0.42063,1.51633,1.205,1.67842,0.0003368,0.0003368,0.0003368
254,1115,1.57643,1.25465,1.62331,0.74251,0.77293,0.74716,0.41025,1.54118,1.2262,1.68754,0.0003302,0.0003302,0.0003302
255,1119.47,1.69862,1.25393,1.58299,0.74251,0.77293,0.74716,0.41025,1.54118,1.2262,1.68754,0.0003236,0.0003236,0.0003236
256,1123.89,1.53272,1.30604,1.58873,0.73297,0.76289,0.75424,0.41115,1.57027,1.24274,1.70365,0.000317,0.000317,0.000317
257,1128.26,1.52383,1.26355,1.61833,0.71934,0.73987,0.73658,0.39556,1.61025,1.24479,1.72329,0.0003104,0.0003104,0.0003104
258,1133.08,1.50619,1.38177,1.58887,0.67958,0.76529,0.73815,0.40401,1.61607,1.23832,1.71978,0.0003038,0.0003038,0.0003038
259,1137.72,1.64325,1.22505,1.53956,0.67958,0.76529,0.73815,0.40401,1.61607,1.23832,1.71978,0.0002972,0.0002972,0.0002972
260,1142.11,1.51328,1.24407,1.63227,0.66179,0.79381,0.73433,0.40868,1.61328,1.2229,1.71978,0.0002906,0.0002906,0.0002906
261,1146.38,1.54971,1.15377,1.54453,0.66079,0.76289,0.74591,0.41078,1.58401,1.2199,1.70596,0.000284,0.000284,0.000284
262,1150.8,1.63509,1.218,1.60951,0.66079,0.76289,0.74591,0.41078,1.58401,1.2199,1.70596,0.0002774,0.0002774,0.0002774
263,1155.06,1.55846,1.21339,1.58385,0.69802,0.71491,0.74132,0.41477,1.55039,1.22592,1.68912,0.0002708,0.0002708,0.0002708
264,1159.52,1.57382,1.17364,1.52729,0.61677,0.80412,0.73603,0.41396,1.53239,1.22766,1.68151,0.0002642,0.0002642,0.0002642
265,1163.99,1.51787,1.1965,1.51979,0.61677,0.80412,0.73603,0.41396,1.53239,1.22766,1.68151,0.0002576,0.0002576,0.0002576
266,1168.25,1.47291,1.14665,1.53563,0.70554,0.6701,0.73543,0.41904,1.52618,1.23198,1.67423,0.000251,0.000251,0.000251
267,1172.54,1.49131,1.16863,1.50506,0.64428,0.7732,0.73767,0.41958,1.54321,1.24553,1.6805,0.0002444,0.0002444,0.0002444
268,1176.82,1.55654,1.21481,1.53755,0.64428,0.7732,0.73767,0.41958,1.54321,1.24553,1.6805,0.0002378,0.0002378,0.0002378
269,1181.21,1.44449,1.20226,1.49266,0.65208,0.77288,0.7359,0.41487,1.56345,1.25198,1.693,0.0002312,0.0002312,0.0002312
270,1185.51,1.47051,1.24829,1.55139,0.69755,0.73196,0.73683,0.40777,1.57385,1.24238,1.69732,0.0002246,0.0002246,0.0002246
271,1190.07,1.48834,1.24704,1.52566,0.69755,0.73196,0.73683,0.40777,1.57385,1.24238,1.69732,0.000218,0.000218,0.000218
272,1194.35,1.48238,1.26984,1.57463,0.68616,0.76638,0.74281,0.40086,1.57597,1.22447,1.69375,0.0002114,0.0002114,0.0002114
273,1198.73,1.45398,1.16328,1.50607,0.72392,0.75258,0.75035,0.41903,1.55042,1.20469,1.68039,0.0002048,0.0002048,0.0002048
274,1203.24,1.55131,1.21751,1.64087,0.73285,0.7732,0.75488,0.42628,1.53327,1.19305,1.66962,0.0001982,0.0001982,0.0001982
275,1207.7,1.50274,1.31533,1.54521,0.73285,0.7732,0.75488,0.42628,1.53327,1.19305,1.66962,0.0001916,0.0001916,0.0001916
276,1212.08,1.51442,1.21122,1.55403,0.75072,0.7732,0.7653,0.43093,1.52114,1.18303,1.66318,0.000185,0.000185,0.000185
277,1216.57,1.39536,1.08439,1.48391,0.74456,0.78131,0.76233,0.42566,1.51906,1.18975,1.66642,0.0001784,0.0001784,0.0001784
278,1220.89,1.49621,1.19537,1.58061,0.74456,0.78131,0.76233,0.42566,1.51906,1.18975,1.66642,0.0001718,0.0001718,0.0001718
279,1225.09,1.43647,1.14169,1.53465,0.73537,0.74488,0.75504,0.41962,1.52886,1.20675,1.67456,0.0001652,0.0001652,0.0001652
280,1229.37,1.39797,1.21992,1.48861,0.7116,0.73769,0.74647,0.41415,1.52685,1.22061,1.67504,0.0001586,0.0001586,0.0001586
281,1233.65,1.45385,1.1441,1.49894,0.7116,0.73769,0.74647,0.41415,1.52685,1.22061,1.67504,0.000152,0.000152,0.000152
282,1238.3,1.57803,1.14233,1.49535,0.66931,0.80412,0.73425,0.4144,1.5284,1.22767,1.67745,0.0001454,0.0001454,0.0001454
283,1242.78,1.49138,1.13134,1.52762,0.66234,0.80412,0.73692,0.41329,1.52478,1.23475,1.67575,0.0001388,0.0001388,0.0001388
284,1247.2,1.63914,1.25884,1.57395,0.66234,0.80412,0.73692,0.41329,1.52478,1.23475,1.67575,0.0001322,0.0001322,0.0001322
285,1251.62,1.49076,1.2163,1.66137,0.67714,0.80412,0.73521,0.40778,1.5266,1.23887,1.67492,0.0001256,0.0001256,0.0001256
286,1256.09,1.42946,1.10648,1.55653,0.6723,0.78258,0.72729,0.39856,1.53258,1.26166,1.67565,0.000119,0.000119,0.000119
287,1260.55,1.52789,1.15739,1.59429,0.6723,0.78258,0.72729,0.39856,1.53258,1.26166,1.67565,0.0001124,0.0001124,0.0001124
288,1265.07,1.46306,1.19133,1.5624,0.67359,0.78351,0.72657,0.40045,1.53312,1.27919,1.67622,0.0001058,0.0001058,0.0001058
289,1269.49,1.54914,1.48391,1.59273,0.64674,0.77385,0.71999,0.40343,1.53259,1.27886,1.67423,9.92e-05,9.92e-05,9.92e-05
290,1273.75,1.51448,1.11834,1.47291,0.67046,0.75258,0.7247,0.40848,1.54829,1.25781,1.68011,9.26e-05,9.26e-05,9.26e-05
291,1315.49,1.35561,1.16538,1.47601,0.67046,0.75258,0.7247,0.40848,1.54829,1.25781,1.68011,8.6e-05,8.6e-05,8.6e-05
292,1319.91,1.54887,1.24317,1.45255,0.68501,0.72165,0.72939,0.40305,1.55371,1.2708,1.68311,7.94e-05,7.94e-05,7.94e-05
293,1324.41,1.29968,1.16844,1.47559,0.7118,0.71134,0.72716,0.40258,1.5504,1.26921,1.68255,7.28e-05,7.28e-05,7.28e-05
294,1328.87,1.37223,1.13923,1.47677,0.7118,0.71134,0.72716,0.40258,1.5504,1.26921,1.68255,6.62e-05,6.62e-05,6.62e-05
295,1333.14,1.45431,1.16927,1.48096,0.73571,0.68878,0.73051,0.40639,1.54955,1.26477,1.6822,5.96e-05,5.96e-05,5.96e-05
296,1337.54,1.40731,1.10454,1.51355,0.72304,0.68041,0.72793,0.41104,1.55183,1.25263,1.68324,5.3e-05,5.3e-05,5.3e-05
297,1341.8,1.45283,1.16247,1.59863,0.72304,0.68041,0.72793,0.41104,1.55183,1.25263,1.68324,4.64e-05,4.64e-05,4.64e-05
298,1346,1.30648,1.08145,1.45439,0.71994,0.68041,0.72739,0.41166,1.54984,1.24921,1.68302,3.98e-05,3.98e-05,3.98e-05
299,1350.24,1.35248,1.126,1.42264,0.7275,0.68041,0.73018,0.4148,1.5522,1.24212,1.68485,3.32e-05,3.32e-05,3.32e-05
300,1354.74,1.34929,1.11049,1.42072,0.7275,0.68041,0.73018,0.4148,1.5522,1.24212,1.68485,2.66e-05,2.66e-05,2.66e-05
