epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,357.705,1.52057,1.30458,1.53345,0.76175,0.72165,0.76865,0.42469,1.57472,1.2097,1.69327,0.00162974,0.00162974,0.00162974
189,359.637,1.60381,1.3016,1.57477,0.74676,0.73196,0.7687,0.40683,1.62593,1.20115,1.73711,0.00162776,0.00162776,0.00162776
190,361.58,1.59017,1.21352,1.58557,0.66781,0.74227,0.75108,0.40085,1.60218,1.24871,1.72646,0.00162578,0.00162578,0.00162578
191,363.526,1.46552,2.3588,1.42515,0.66781,0.74227,0.75108,0.40085,1.60218,1.24871,1.72646,0.0016238,0.0016238,0.0016238
192,365.476,1.61236,1.34538,1.56712,0.59703,0.76289,0.69313,0.3612,1.61848,1.32189,1.74472,0.00162182,0.00162182,0.00162182
193,367.4,1.64551,1.36557,1.64087,0.6174,0.75258,0.69471,0.34921,1.68812,1.31985,1.7696,0.00161984,0.00161984,0.00161984
194,369.31,1.61694,1.30878,1.54497,0.68094,0.76289,0.74021,0.37441,1.66943,1.29173,1.76076,0.00161786,0.00161786,0.00161786
195,371.304,1.64106,1.31483,1.60247,0.68094,0.76289,0.74021,0.37441,1.66943,1.29173,1.76076,0.00161588,0.00161588,0.00161588
196,373.256,1.59664,1.2747,1.58506,0.80617,0.64319,0.76414,0.39366,1.61698,1.308,1.72679,0.0016139,0.0016139,0.0016139
197,375.292,1.57072,1.29767,1.58285,0.77447,0.6701,0.7337,0.41164,1.53844,1.34938,1.67265,0.00161192,0.00161192,0.00161192
198,377.221,1.58143,1.30649,1.49359,0.77447,0.6701,0.7337,0.41164,1.53844,1.34938,1.67265,0.00160994,0.00160994,0.00160994
199,379.199,1.63651,1.46698,1.57161,0.68849,0.66079,0.72185,0.37425,1.63052,1.39978,1.74446,0.00160796,0.00160796,0.00160796
200,381.239,1.55776,1.42148,1.59413,0.71917,0.68645,0.75432,0.39238,1.61184,1.27094,1.70147,0.00160598,0.00160598,0.00160598
201,383.198,1.67814,1.42862,1.63594,0.71917,0.68645,0.75432,0.39238,1.61184,1.27094,1.70147,0.001604,0.001604,0.001604
202,385.173,1.53621,1.27972,1.58501,0.77845,0.64948,0.75204,0.38781,1.63073,1.22602,1.70142,0.00160202,0.00160202,0.00160202
203,387.153,1.59371,1.33889,1.63087,0.77768,0.70103,0.74682,0.38738,1.6343,1.25458,1.71226,0.00160004,0.00160004,0.00160004
204,389.089,1.6246,1.32047,1.5456,0.77768,0.70103,0.74682,0.38738,1.6343,1.25458,1.71226,0.00159806,0.00159806,0.00159806
205,391.089,1.62355,1.29649,1.59775,0.73751,0.70103,0.75926,0.39288,1.62493,1.24168,1.72321,0.00159608,0.00159608,0.00159608
206,393.018,1.5472,1.27244,1.56107,0.68717,0.72165,0.74821,0.38094,1.70981,1.2093,1.75309,0.0015941,0.0015941,0.0015941
207,395.007,1.55673,1.24303,1.54432,0.68717,0.72165,0.74821,0.38094,1.70981,1.2093,1.75309,0.00159212,0.00159212,0.00159212
208,396.951,1.53668,1.24293,1.55743,0.68235,0.76289,0.73822,0.37912,1.64615,1.23888,1.71703,0.00159014,0.00159014,0.00159014
209,398.858,1.57015,1.26254,1.58449,0.73488,0.74299,0.744,0.37695,1.59734,1.29786,1.6899,0.00158816,0.00158816,0.00158816
210,400.816,1.49736,1.16399,1.49656,0.75403,0.75852,0.76813,0.43903,1.47412,1.24816,1.61653,0.00158618,0.00158618,0.00158618
211,402.764,1.45767,1.27044,1.50941,0.75403,0.75852,0.76813,0.43903,1.47412,1.24816,1.61653,0.0015842,0.0015842,0.0015842
212,404.861,1.56356,1.22114,1.53537,0.72569,0.72165,0.78042,0.43076,1.53902,1.19847,1.65742,0.00158222,0.00158222,0.00158222
213,406.909,1.56347,1.27085,1.58687,0.72659,0.76289,0.78077,0.41446,1.61125,1.19738,1.69167,0.00158024,0.00158024,0.00158024
214,408.875,1.51137,1.17052,1.45843,0.72659,0.76289,0.78077,0.41446,1.61125,1.19738,1.69167,0.00157826,0.00157826,0.00157826
215,410.826,1.45556,1.16407,1.51502,0.74222,0.73196,0.75589,0.39224,1.61639,1.20672,1.69943,0.00157628,0.00157628,0.00157628
216,412.813,1.57238,1.21089,1.59147,0.74603,0.68041,0.75277,0.39402,1.5938,1.2275,1.67669,0.0015743,0.0015743,0.0015743
217,414.754,1.44096,1.13957,1.50026,0.74603,0.68041,0.75277,0.39402,1.5938,1.2275,1.67669,0.00157232,0.00157232,0.00157232
218,416.722,1.53544,1.20267,1.46196,0.71648,0.73196,0.7618,0.41635,1.54193,1.19289,1.63316,0.00157034,0.00157034,0.00157034
219,418.663,1.49104,1.20924,1.56835,0.72952,0.72165,0.74316,0.42857,1.48958,1.17313,1.612,0.00156836,0.00156836,0.00156836
220,420.648,1.44579,1.18594,1.52216,0.72952,0.72165,0.74316,0.42857,1.48958,1.17313,1.612,0.00156638,0.00156638,0.00156638
221,422.626,1.5726,2.07551,1.54144,0.75599,0.70103,0.73363,0.41383,1.58567,1.22323,1.66716,0.0015644,0.0015644,0.0015644
222,424.572,1.45154,1.14777,1.4992,0.71596,0.70163,0.72313,0.39158,1.65009,1.23742,1.70535,0.00156242,0.00156242,0.00156242
223,426.503,1.49038,1.18399,1.49518,0.71596,0.70163,0.72313,0.39158,1.65009,1.23742,1.70535,0.00156044,0.00156044,0.00156044
224,428.451,1.40627,1.21063,1.40146,0.7419,0.70103,0.72088,0.38432,1.60816,1.24712,1.70343,0.00155846,0.00155846,0.00155846
225,430.451,1.52612,1.19378,1.53821,0.75757,0.63918,0.72673,0.39195,1.59514,1.19456,1.67878,0.00155648,0.00155648,0.00155648
226,432.432,1.52721,1.20856,1.56573,0.69565,0.70693,0.75511,0.40864,1.57046,1.21991,1.67199,0.0015545,0.0015545,0.0015545
227,434.369,1.4437,1.2191,1.39511,0.69565,0.70693,0.75511,0.40864,1.57046,1.21991,1.67199,0.00155252,0.00155252,0.00155252
228,436.289,1.35461,1.13197,1.45276,0.67508,0.72165,0.73628,0.41914,1.51781,1.28422,1.64701,0.00155054,0.00155054,0.00155054
229,438.193,1.48772,1.29166,1.52947,0.67589,0.76289,0.74248,0.42103,1.53127,1.29632,1.63671,0.00154856,0.00154856,0.00154856
230,440.105,1.48942,1.13301,1.52179,0.67589,0.76289,0.74248,0.42103,1.53127,1.29632,1.63671,0.00154658,0.00154658,0.00154658
231,442.033,1.50889,1.10855,1.47854,0.6988,0.72165,0.73549,0.41262,1.57636,1.29366,1.65024,0.0015446,0.0015446,0.0015446
232,444.009,1.57702,1.31259,1.52298,0.62393,0.76289,0.72477,0.39107,1.60418,1.29391,1.67388,0.00154262,0.00154262,0.00154262
233,445.936,1.51528,1.21366,1.49756,0.62393,0.76289,0.72477,0.39107,1.60418,1.29391,1.67388,0.00154064,0.00154064,0.00154064
234,447.901,1.47524,1.16222,1.51033,0.7457,0.69535,0.73173,0.3864,1.6117,1.23616,1.69587,0.00153866,0.00153866,0.00153866
235,449.813,1.47015,1.19033,1.47608,0.75384,0.69459,0.72341,0.40369,1.5322,1.20306,1.66587,0.00153668,0.00153668,0.00153668
236,451.699,1.40216,1.10334,1.45151,0.75384,0.69459,0.72341,0.40369,1.5322,1.20306,1.66587,0.0015347,0.0015347,0.0015347
237,453.762,1.56162,1.19849,1.46163,0.73075,0.75258,0.74908,0.42885,1.5345,1.19786,1.66628,0.00153272,0.00153272,0.00153272
238,455.999,1.58553,1.20778,1.52183,0.71829,0.70975,0.75773,0.37731,1.70735,1.20996,1.75291,0.00153074,0.00153074,0.00153074
239,458.085,1.4769,1.09869,1.50778,0.71829,0.70975,0.75773,0.37731,1.70735,1.20996,1.75291,0.00152876,0.00152876,0.00152876
240,460.1,1.61852,1.15694,1.4716,0.70745,0.69806,0.74268,0.37696,1.70331,1.23096,1.71852,0.00152678,0.00152678,0.00152678
241,462.095,1.41485,1.18196,1.42938,0.68663,0.69072,0.74145,0.4151,1.52423,1.24682,1.62382,0.0015248,0.0015248,0.0015248
242,464.162,1.5193,1.15507,1.47069,0.74343,0.65979,0.73181,0.41665,1.52672,1.23888,1.62363,0.00152282,0.00152282,0.00152282
243,466.233,1.44093,1.11445,1.42255,0.74343,0.65979,0.73181,0.41665,1.52672,1.23888,1.62363,0.00152084,0.00152084,0.00152084
244,468.384,1.42693,1.11091,1.42223,0.77302,0.62887,0.73303,0.40579,1.5785,1.20749,1.63611,0.00151886,0.00151886,0.00151886
245,470.299,1.44679,1.12466,1.41053,0.75244,0.65979,0.75367,0.40697,1.6016,1.17284,1.63641,0.00151688,0.00151688,0.00151688
246,472.297,1.34127,1.00572,1.42455,0.75244,0.65979,0.75367,0.40697,1.6016,1.17284,1.63641,0.0015149,0.0015149,0.0015149
247,474.342,1.43844,1.14105,1.475,0.6763,0.7732,0.71899,0.39798,1.58326,1.24074,1.64617,0.00151292,0.00151292,0.00151292
248,476.236,1.43718,1.15615,1.47999,0.67898,0.78499,0.72918,0.40731,1.55784,1.2171,1.63701,0.00151094,0.00151094,0.00151094
249,478.194,1.40112,1.04143,1.39452,0.67898,0.78499,0.72918,0.40731,1.55784,1.2171,1.63701,0.00150896,0.00150896,0.00150896
250,480.107,1.37083,1.14628,1.44765,0.67136,0.79381,0.75693,0.41933,1.5625,1.17855,1.64609,0.00150698,0.00150698,0.00150698
251,482.066,1.4062,1.10957,1.41278,0.71173,0.74227,0.75146,0.40506,1.61638,1.22695,1.66471,0.001505,0.001505,0.001505
252,484.002,1.44756,1.14611,1.50376,0.71173,0.74227,0.75146,0.40506,1.61638,1.22695,1.66471,0.00150302,0.00150302,0.00150302
253,485.982,1.42233,1.14744,1.46909,0.68282,0.70103,0.71862,0.3851,1.63097,1.21246,1.67208,0.00150104,0.00150104,0.00150104
254,488.018,1.42405,1.13501,1.4636,0.64622,0.70103,0.69263,0.38375,1.58287,1.24012,1.6524,0.00149906,0.00149906,0.00149906
255,489.928,1.58754,1.14767,1.46853,0.64622,0.70103,0.69263,0.38375,1.58287,1.24012,1.6524,0.00149708,0.00149708,0.00149708
256,491.835,1.46454,1.21873,1.51484,0.61611,0.73196,0.69339,0.40286,1.47404,1.28361,1.61934,0.0014951,0.0014951,0.0014951
257,493.81,1.28537,1.1177,1.41294,0.6611,0.72399,0.71919,0.41551,1.47092,1.23421,1.60169,0.00149312,0.00149312,0.00149312
258,495.901,1.4273,1.20165,1.52269,0.66408,0.77445,0.76152,0.43611,1.44843,1.20678,1.59831,0.00149114,0.00149114,0.00149114
259,497.975,1.47195,1.14877,1.39868,0.66408,0.77445,0.76152,0.43611,1.44843,1.20678,1.59831,0.00148916,0.00148916,0.00148916
260,499.896,1.30001,1.16669,1.41632,0.7574,0.77246,0.76905,0.42967,1.49652,1.21807,1.6475,0.00148718,0.00148718,0.00148718
261,501.866,1.40671,1.03036,1.42037,0.7983,0.69072,0.75109,0.42072,1.52161,1.215,1.6468,0.0014852,0.0014852,0.0014852
262,503.966,1.44426,1.06574,1.44155,0.7983,0.69072,0.75109,0.42072,1.52161,1.215,1.6468,0.00148322,0.00148322,0.00148322
263,506.003,1.37282,1.06929,1.41706,0.76292,0.72987,0.74775,0.4104,1.50241,1.21097,1.61434,0.00148124,0.00148124,0.00148124
264,507.92,1.42462,1.059,1.38916,0.70628,0.74227,0.74853,0.40386,1.56049,1.163,1.64459,0.00147926,0.00147926,0.00147926
265,509.827,1.36691,1.08118,1.38876,0.70628,0.74227,0.74853,0.40386,1.56049,1.163,1.64459,0.00147728,0.00147728,0.00147728
266,511.763,1.37215,1.03792,1.40642,0.69619,0.80323,0.7817,0.40281,1.6474,1.16721,1.71872,0.0014753,0.0014753,0.0014753
267,513.722,1.31608,1.01635,1.35218,0.75759,0.70883,0.75373,0.40856,1.58942,1.14816,1.69608,0.00147332,0.00147332,0.00147332
268,515.732,1.37785,1.07805,1.40051,0.75759,0.70883,0.75373,0.40856,1.58942,1.14816,1.69608,0.00147134,0.00147134,0.00147134
269,517.81,1.26768,1.07898,1.34429,0.79048,0.70103,0.73343,0.40442,1.55351,1.17083,1.651,0.00146936,0.00146936,0.00146936
270,519.806,1.29816,1.08469,1.39424,0.80924,0.65605,0.73018,0.40559,1.53351,1.17671,1.61624,0.00146738,0.00146738,0.00146738
271,521.73,1.32618,1.12952,1.37037,0.80924,0.65605,0.73018,0.40559,1.53351,1.17671,1.61624,0.0014654,0.0014654,0.0014654
272,523.786,1.38166,1.17136,1.46046,0.78698,0.61856,0.71884,0.40957,1.51425,1.2068,1.60819,0.00146342,0.00146342,0.00146342
273,525.866,1.28175,1.02935,1.34237,0.7217,0.65979,0.71175,0.42141,1.47371,1.18076,1.60618,0.00146144,0.00146144,0.00146144
274,527.932,1.38111,1.04783,1.49032,0.6321,0.75258,0.71134,0.41207,1.48461,1.16231,1.61712,0.00145946,0.00145946,0.00145946
275,529.986,1.37634,1.12536,1.41145,0.6321,0.75258,0.71134,0.41207,1.48461,1.16231,1.61712,0.00145748,0.00145748,0.00145748
276,532.009,1.38043,1.0145,1.41366,0.71386,0.6701,0.71731,0.4078,1.52116,1.15213,1.6127,0.0014555,0.0014555,0.0014555
277,533.981,1.27608,0.95544,1.36574,0.71309,0.69072,0.71968,0.41093,1.48481,1.14313,1.58483,0.00145352,0.00145352,0.00145352
278,536.048,1.29489,1.02274,1.39589,0.71309,0.69072,0.71968,0.41093,1.48481,1.14313,1.58483,0.00145154,0.00145154,0.00145154
279,537.959,1.29946,0.98635,1.38107,0.72322,0.67348,0.69871,0.41682,1.48838,1.1743,1.56894,0.00144956,0.00144956,0.00144956
280,539.83,1.22617,1.02199,1.3189,0.65463,0.71134,0.64944,0.38936,1.42549,1.27269,1.53261,0.00144758,0.00144758,0.00144758
281,541.785,1.23084,0.99041,1.30727,0.65463,0.71134,0.64944,0.38936,1.42549,1.27269,1.53261,0.0014456,0.0014456,0.0014456
282,543.779,1.39295,0.99582,1.32824,0.6034,0.81443,0.61957,0.36274,1.46264,1.32799,1.55667,0.00144362,0.00144362,0.00144362
283,545.72,1.32425,0.99541,1.35501,0.61567,0.80412,0.7117,0.40744,1.52185,1.22526,1.61667,0.00144164,0.00144164,0.00144164
284,547.726,1.44615,1.09608,1.39012,0.61567,0.80412,0.7117,0.40744,1.52185,1.22526,1.61667,0.00143966,0.00143966,0.00143966
285,549.664,1.29241,1.01602,1.44201,0.70135,0.78351,0.79081,0.45018,1.61206,1.111,1.66599,0.00143768,0.00143768,0.00143768
286,551.593,1.25422,0.96991,1.36927,0.65546,0.7649,0.77977,0.41219,1.67754,1.12662,1.71161,0.0014357,0.0014357,0.0014357
287,553.67,1.36199,0.99351,1.41818,0.65546,0.7649,0.77977,0.41219,1.67754,1.12662,1.71161,0.00143372,0.00143372,0.00143372
288,555.616,1.30157,1.00878,1.40752,0.71037,0.75857,0.77814,0.43765,1.56619,1.06997,1.64164,0.00143174,0.00143174,0.00143174
289,557.526,1.27915,1.23542,1.36863,0.67075,0.78351,0.75093,0.40685,1.56372,1.15238,1.65852,0.00142976,0.00142976,0.00142976
290,559.633,1.31347,0.97152,1.31237,0.66765,0.75258,0.68587,0.37688,1.57977,1.30791,1.66616,0.00142778,0.00142778,0.00142778
291,561.661,1.32968,1.01572,1.40511,0.66765,0.75258,0.68587,0.37688,1.57977,1.30791,1.66616,0.0014258,0.0014258,0.0014258
292,563.631,1.26692,0.94344,1.32578,0.63779,0.75258,0.67084,0.37667,1.5737,1.34861,1.65796,0.00142382,0.00142382,0.00142382
293,565.659,1.31415,1.00443,1.30654,0.64924,0.7732,0.68376,0.39846,1.56686,1.29342,1.68551,0.00142184,0.00142184,0.00142184
294,567.695,1.34461,1.02793,1.36899,0.64924,0.7732,0.68376,0.39846,1.56686,1.29342,1.68551,0.00141986,0.00141986,0.00141986
295,569.709,1.29807,0.97,1.32467,0.67937,0.75258,0.7052,0.41831,1.52363,1.26882,1.65578,0.00141788,0.00141788,0.00141788
296,571.713,1.29357,0.97132,1.3781,0.69408,0.7485,0.71444,0.41935,1.51632,1.27963,1.62375,0.0014159,0.0014159,0.0014159
297,573.647,1.26785,1.11888,1.35028,0.69408,0.7485,0.71444,0.41935,1.51632,1.27963,1.62375,0.00141392,0.00141392,0.00141392
298,575.72,1.25151,0.92581,1.36151,0.65428,0.76289,0.69711,0.41869,1.46589,1.35584,1.6018,0.00141194,0.00141194,0.00141194
299,577.829,1.28279,0.98431,1.36807,0.64787,0.75258,0.69814,0.40403,1.48007,1.36723,1.63218,0.00140996,0.00140996,0.00140996
300,579.782,1.2271,0.98795,1.33286,0.64787,0.75258,0.69814,0.40403,1.48007,1.36723,1.63218,0.00140798,0.00140798,0.00140798
301,581.787,1.18308,0.93767,1.27672,0.62001,0.77379,0.71799,0.43417,1.44925,1.20132,1.58778,0.001406,0.001406,0.001406
302,583.843,1.2214,0.92601,1.30416,0.61425,0.80412,0.74512,0.4157,1.55866,1.19605,1.64268,0.00140402,0.00140402,0.00140402
303,585.745,1.31343,1.02382,1.35017,0.61425,0.80412,0.74512,0.4157,1.55866,1.19605,1.64268,0.00140204,0.00140204,0.00140204
304,587.644,1.22558,0.92139,1.3182,0.6062,0.80412,0.73761,0.42128,1.57528,1.17672,1.64108,0.00140006,0.00140006,0.00140006
305,589.595,1.2564,0.93699,1.32022,0.5867,0.78351,0.72142,0.41559,1.54383,1.17547,1.6039,0.00139808,0.00139808,0.00139808
306,591.584,1.3099,0.97272,1.35816,0.80878,0.56684,0.73795,0.42616,1.5481,1.21686,1.60393,0.0013961,0.0013961,0.0013961
307,593.465,1.29329,0.9895,1.38262,0.80878,0.56684,0.73795,0.42616,1.5481,1.21686,1.60393,0.00139412,0.00139412,0.00139412
308,595.411,1.26066,0.92991,1.33529,0.73503,0.65979,0.73641,0.43216,1.54698,1.17479,1.59619,0.00139214,0.00139214,0.00139214
309,597.347,1.28056,0.94796,1.33951,0.66346,0.74227,0.74169,0.42964,1.51489,1.10765,1.57425,0.00139016,0.00139016,0.00139016
310,599.34,1.20249,0.91069,1.26803,0.66346,0.74227,0.74169,0.42964,1.51489,1.10765,1.57425,0.00138818,0.00138818,0.00138818
311,601.289,1.28329,0.9452,1.30957,0.78458,0.64948,0.74684,0.4382,1.47222,1.09636,1.55161,0.0013862,0.0013862,0.0013862
312,603.23,1.29313,0.96588,1.36736,0.62571,0.72165,0.72516,0.43125,1.54538,1.1411,1.58769,0.00138422,0.00138422,0.00138422
313,605.136,1.25053,0.94531,1.36385,0.62571,0.72165,0.72516,0.43125,1.54538,1.1411,1.58769,0.00138224,0.00138224,0.00138224
314,607.059,1.32056,1.07157,1.40863,0.74207,0.68041,0.75064,0.42986,1.59689,1.14635,1.61566,0.00138026,0.00138026,0.00138026
315,608.988,1.20267,0.90844,1.28729,0.78796,0.65979,0.76178,0.45233,1.46012,1.08694,1.55865,0.00137828,0.00137828,0.00137828
316,610.897,1.31171,0.99421,1.38663,0.78796,0.65979,0.76178,0.45233,1.46012,1.08694,1.55865,0.0013763,0.0013763,0.0013763
317,612.906,1.30165,0.97328,1.34736,0.77601,0.6701,0.75202,0.44739,1.42208,1.10877,1.56028,0.00137432,0.00137432,0.00137432
318,614.983,1.21825,0.97469,1.3146,0.72579,0.65491,0.73674,0.45657,1.46369,1.14177,1.55715,0.00137234,0.00137234,0.00137234
319,616.899,1.28097,0.91214,1.30732,0.72579,0.65491,0.73674,0.45657,1.46369,1.14177,1.55715,0.00137036,0.00137036,0.00137036
320,618.982,1.36671,0.9382,1.30986,0.68883,0.66183,0.71308,0.41819,1.55304,1.21021,1.59924,0.00136838,0.00136838,0.00136838
321,621.007,1.40655,1.00636,1.39287,0.67319,0.74227,0.69283,0.41241,1.52042,1.21222,1.5829,0.0013664,0.0013664,0.0013664
322,623.082,1.18911,0.88034,1.28968,0.67416,0.81056,0.68074,0.40959,1.4168,1.24963,1.54943,0.00136442,0.00136442,0.00136442
323,625.06,1.27306,0.93977,1.32075,0.67416,0.81056,0.68074,0.40959,1.4168,1.24963,1.54943,0.00136244,0.00136244,0.00136244
324,627.031,1.14638,0.91578,1.27563,0.6985,0.78819,0.69454,0.40917,1.45961,1.27156,1.60614,0.00136046,0.00136046,0.00136046
325,628.96,1.2503,0.913,1.35347,0.70979,0.75646,0.73387,0.43481,1.46524,1.1135,1.59809,0.00135848,0.00135848,0.00135848
326,630.873,1.20199,0.8669,1.27743,0.70979,0.75646,0.73387,0.43481,1.46524,1.1135,1.59809,0.0013565,0.0013565,0.0013565
327,632.816,1.17896,0.90358,1.32345,0.67831,0.75258,0.72935,0.43649,1.46683,1.15206,1.58334,0.00135452,0.00135452,0.00135452
328,634.889,1.25154,0.94877,1.30401,0.62019,0.79381,0.72138,0.43569,1.4649,1.15108,1.56627,0.00135254,0.00135254,0.00135254
329,636.814,1.26039,0.97221,1.28886,0.62019,0.79381,0.72138,0.43569,1.4649,1.15108,1.56627,0.00135056,0.00135056,0.00135056
330,638.732,1.24203,0.92541,1.3054,0.68144,0.73196,0.72717,0.4404,1.48359,1.19319,1.56898,0.00134858,0.00134858,0.00134858
331,640.744,1.27982,1.01478,1.3733,0.76068,0.65979,0.75105,0.45253,1.48864,1.15481,1.58094,0.0013466,0.0013466,0.0013466
332,642.735,1.21154,0.8513,1.27137,0.76068,0.65979,0.75105,0.45253,1.48864,1.15481,1.58094,0.00134462,0.00134462,0.00134462
333,644.699,1.3309,0.97462,1.39429,0.83854,0.64252,0.75258,0.43861,1.48888,1.15138,1.63158,0.00134264,0.00134264,0.00134264
334,646.639,1.25212,0.9211,1.31344,0.72323,0.73196,0.74215,0.42408,1.5161,1.16886,1.64032,0.00134066,0.00134066,0.00134066
335,648.586,1.28507,0.97709,1.30423,0.72323,0.73196,0.74215,0.42408,1.5161,1.16886,1.64032,0.00133868,0.00133868,0.00133868
336,650.622,1.21952,0.90526,1.30834,0.66655,0.75258,0.72916,0.43107,1.52738,1.12283,1.58634,0.0013367,0.0013367,0.0013367
337,652.797,1.18891,0.91875,1.31687,0.71296,0.71134,0.73347,0.43961,1.46061,1.12491,1.53523,0.00133472,0.00133472,0.00133472
338,654.788,1.21145,0.88635,1.26597,0.67608,0.76289,0.74333,0.44393,1.44563,1.09523,1.52921,0.00133274,0.00133274,0.00133274
339,656.801,1.27131,0.91764,1.27746,0.67608,0.76289,0.74333,0.44393,1.44563,1.09523,1.52921,0.00133076,0.00133076,0.00133076
340,658.839,1.23911,1.00617,1.3202,0.67859,0.74004,0.73071,0.44316,1.46491,1.13766,1.53577,0.00132878,0.00132878,0.00132878
341,660.806,1.2051,0.89061,1.27617,0.67728,0.73562,0.72554,0.43007,1.46556,1.1413,1.54872,0.0013268,0.0013268,0.0013268
342,662.778,1.15579,0.9666,1.25596,0.67728,0.73562,0.72554,0.43007,1.46556,1.1413,1.54872,0.00132482,0.00132482,0.00132482
343,664.764,1.22372,0.91764,1.31561,0.7492,0.69072,0.74299,0.42163,1.51619,1.16143,1.60692,0.00132284,0.00132284,0.00132284
344,666.827,1.18391,0.87598,1.27301,0.75644,0.65979,0.7562,0.43924,1.50061,1.17865,1.60629,0.00132086,0.00132086,0.00132086
345,668.754,1.13082,0.84954,1.2702,0.75644,0.65979,0.7562,0.43924,1.50061,1.17865,1.60629,0.00131888,0.00131888,0.00131888
346,670.697,1.15944,0.89169,1.31948,0.67493,0.78351,0.75581,0.44771,1.44629,1.10026,1.55717,0.0013169,0.0013169,0.0013169
347,672.647,1.1887,0.91522,1.2667,0.67275,0.74227,0.69948,0.41648,1.48314,1.17328,1.55475,0.00131492,0.00131492,0.00131492
348,674.611,1.19405,0.86218,1.25139,0.67275,0.74227,0.69948,0.41648,1.48314,1.17328,1.55475,0.00131294,0.00131294,0.00131294
349,676.598,1.22904,0.87899,1.2918,0.71231,0.74024,0.71684,0.41781,1.50763,1.18125,1.55977,0.00131096,0.00131096,0.00131096
350,678.556,1.22163,0.87671,1.23389,0.69794,0.74227,0.7225,0.43217,1.4772,1.17897,1.56613,0.00130898,0.00130898,0.00130898
351,680.486,1.11416,0.82049,1.21029,0.69794,0.74227,0.7225,0.43217,1.4772,1.17897,1.56613,0.001307,0.001307,0.001307
352,682.429,1.25059,0.89936,1.28227,0.69692,0.7349,0.73824,0.43826,1.45991,1.18153,1.58863,0.00130502,0.00130502,0.00130502
353,684.316,1.14631,0.94589,1.28204,0.78892,0.65505,0.75911,0.45002,1.50285,1.09393,1.62646,0.00130304,0.00130304,0.00130304
354,686.246,1.19401,0.89035,1.24644,0.75567,0.65979,0.75785,0.4358,1.51491,1.17058,1.60903,0.00130106,0.00130106,0.00130106
355,688.102,1.13079,0.8841,1.24264,0.75567,0.65979,0.75785,0.4358,1.51491,1.17058,1.60903,0.00129908,0.00129908,0.00129908
356,689.99,1.19425,0.88549,1.26342,0.68902,0.75258,0.77057,0.43715,1.53152,1.09955,1.62467,0.0012971,0.0012971,0.0012971
357,692.045,1.21143,0.82466,1.25688,0.73938,0.72165,0.7713,0.4437,1.50166,1.09209,1.59132,0.00129512,0.00129512,0.00129512
358,694.094,1.17035,0.87069,1.24534,0.73938,0.72165,0.7713,0.4437,1.50166,1.09209,1.59132,0.00129314,0.00129314,0.00129314
359,696.024,1.2044,0.97175,1.26625,0.78411,0.68041,0.76261,0.45086,1.49241,1.0988,1.56716,0.00129116,0.00129116,0.00129116
360,698.088,1.10537,0.85976,1.22935,0.75728,0.6701,0.76597,0.45974,1.51463,1.16895,1.55662,0.00128918,0.00128918,0.00128918
361,699.961,1.17221,0.86783,1.2353,0.75728,0.6701,0.76597,0.45974,1.51463,1.16895,1.55662,0.0012872,0.0012872,0.0012872
362,701.85,1.16936,0.87925,1.2335,0.7269,0.69072,0.76147,0.45166,1.46466,1.1407,1.53705,0.00128522,0.00128522,0.00128522
363,703.8,1.06792,0.84036,1.20183,0.69841,0.76289,0.76147,0.4603,1.44587,1.12938,1.54773,0.00128324,0.00128324,0.00128324
364,705.724,1.09614,0.77937,1.22092,0.69841,0.76289,0.76147,0.4603,1.44587,1.12938,1.54773,0.00128126,0.00128126,0.00128126
365,707.602,1.06518,0.76927,1.19557,0.66669,0.79381,0.75875,0.45861,1.44337,1.13537,1.54552,0.00127928,0.00127928,0.00127928
366,709.465,1.06762,0.8259,1.22073,0.63997,0.78801,0.73974,0.45337,1.4798,1.16396,1.57354,0.0012773,0.0012773,0.0012773
367,711.463,1.13877,0.8286,1.22356,0.63997,0.78801,0.73974,0.45337,1.4798,1.16396,1.57354,0.00127532,0.00127532,0.00127532
368,713.434,1.18691,0.87998,1.23206,0.65707,0.75258,0.71662,0.42977,1.47247,1.13454,1.56641,0.00127334,0.00127334,0.00127334
369,715.335,1.1464,0.81541,1.27447,0.6394,0.76289,0.70173,0.42371,1.47838,1.12432,1.5756,0.00127136,0.00127136,0.00127136
370,717.231,1.12807,0.85981,1.25872,0.6661,0.74227,0.71898,0.43664,1.50915,1.10638,1.586,0.00126938,0.00126938,0.00126938
371,719.125,1.12685,0.86504,1.20459,0.6661,0.74227,0.71898,0.43664,1.50915,1.10638,1.586,0.0012674,0.0012674,0.0012674
372,721.065,1.11343,0.85213,1.2006,0.64015,0.82474,0.74618,0.45419,1.50179,1.07682,1.6027,0.00126542,0.00126542,0.00126542
373,722.953,1.15231,0.85727,1.25656,0.65923,0.82474,0.76324,0.46831,1.49352,1.08044,1.61132,0.00126344,0.00126344,0.00126344
374,724.867,1.14937,0.85527,1.24242,0.65923,0.82474,0.76324,0.46831,1.49352,1.08044,1.61132,0.00126146,0.00126146,0.00126146
